county,date,vaccines_started,vaccines_completed
Auglaize,2021-01-10,0,0
Auglaize,2021-01-11,315,16
Auglaize,2021-01-12,33,16
Auglaize,2021-01-13,73,8
Auglaize,2021-01-14,102,5
Auglaize,2021-01-15,76,0
Auglaize,2021-01-16,8,1
Auglaize,2021-01-17,32,0
Auglaize,2021-01-18,25,26
Auglaize,2021-01-19,106,78
Auglaize,2021-01-20,192,57
Auglaize,2021-01-21,293,23
Auglaize,2021-01-22,192,14
Auglaize,2021-01-23,4,0
Auglaize,2021-01-24,15,1
Auglaize,2021-01-25,176,55
Auglaize,2021-01-26,32,45
Auglaize,2021-01-27,98,114
Auglaize,2021-01-28,130,40
Auglaize,2021-01-29,180,93
Auglaize,2021-01-30,18,0
Auglaize,2021-01-31,3,0
Auglaize,2021-02-01,235,227
Auglaize,2021-02-02,45,109
Auglaize,2021-02-03,182,52
Auglaize,2021-02-04,84,115
Auglaize,2021-02-05,202,70
Auglaize,2021-02-06,28,47
Auglaize,2021-02-07,24,30
Auglaize,2021-02-08,91,76
Auglaize,2021-02-09,51,35
Auglaize,2021-02-10,138,128
Auglaize,2021-02-11,77,69
Auglaize,2021-02-12,171,115
Auglaize,2021-02-13,51,1
Auglaize,2021-02-14,8,4
Auglaize,2021-02-15,57,50
Auglaize,2021-02-16,18,9
Auglaize,2021-02-17,107,100
Auglaize,2021-02-18,27,272
Auglaize,2021-02-19,105,219
Auglaize,2021-02-20,7,6
Auglaize,2021-02-21,4,16
Auglaize,2021-02-22,42,262
Auglaize,2021-02-23,102,96
Auglaize,2021-02-24,203,173
Auglaize,2021-02-25,118,145
Auglaize,2021-02-26,550,202
Auglaize,2021-02-27,202,34
Auglaize,2021-02-28,11,32
Auglaize,2021-03-01,139,93
Auglaize,2021-03-02,151,35
Auglaize,2021-03-03,196,158
Auglaize,2021-03-04,264,165
Auglaize,2021-03-05,182,134
Auglaize,2021-03-06,311,306
Auglaize,2021-03-07,21,22
Auglaize,2021-03-08,330,199
Auglaize,2021-03-09,199,62
Auglaize,2021-03-10,363,161
Auglaize,2021-03-11,339,180
Auglaize,2021-03-12,237,286
Auglaize,2021-03-13,50,57
Auglaize,2021-03-14,19,12
Auglaize,2021-03-15,239,186
Auglaize,2021-03-16,149,41
Auglaize,2021-03-17,238,123
Auglaize,2021-03-18,241,35
Auglaize,2021-03-19,219,322
Auglaize,2021-03-20,39,193
Auglaize,2021-03-21,16,7
Auglaize,2021-03-22,106,61
Auglaize,2021-03-23,155,112
Auglaize,2021-03-24,361,197
Auglaize,2021-03-25,197,219
Auglaize,2021-03-26,149,505
Auglaize,2021-03-27,55,45
Auglaize,2021-03-28,23,12
Auglaize,2021-03-29,182,202
Auglaize,2021-03-30,86,152
Auglaize,2021-03-31,332,273
Auglaize,2021-04-01,105,232
Auglaize,2021-04-02,173,241
Auglaize,2021-04-03,69,69
Auglaize,2021-04-04,27,13
Auglaize,2021-04-05,99,199
Auglaize,2021-04-06,82,251
Auglaize,2021-04-07,199,222
Auglaize,2021-04-08,128,283
Auglaize,2021-04-09,194,324
Auglaize,2021-04-10,115,115
Auglaize,2021-04-11,32,36
Auglaize,2021-04-12,65,188
Auglaize,2021-04-13,38,144
Auglaize,2021-04-14,69,156
Auglaize,2021-04-15,20,177
Auglaize,2021-04-16,31,229
Auglaize,2021-04-17,22,53
Auglaize,2021-04-18,15,19
Auglaize,2021-04-19,49,105
Auglaize,2021-04-20,53,118
Auglaize,2021-04-21,39,119
Auglaize,2021-04-22,52,151
Auglaize,2021-04-23,35,275
Auglaize,2021-04-24,18,28
Auglaize,2021-04-25,10,10
Auglaize,2021-04-26,36,162
Auglaize,2021-04-27,46,82
Auglaize,2021-04-28,68,157
Auglaize,2021-04-29,52,96
Auglaize,2021-04-30,44,191
Auglaize,2021-05-01,28,32
Auglaize,2021-05-02,3,8
Auglaize,2021-05-03,32,49
Auglaize,2021-05-04,46,47
Auglaize,2021-05-05,28,88
Auglaize,2021-05-06,34,31
Auglaize,2021-05-07,43,153
Auglaize,2021-05-08,34,19
Auglaize,2021-05-09,5,5
Auglaize,2021-05-10,10,41
Auglaize,2021-05-11,36,72
Auglaize,2021-05-12,31,42
Auglaize,2021-05-13,39,50
Auglaize,2021-05-14,77,72
Auglaize,2021-05-15,61,18
Auglaize,2021-05-16,28,7
Auglaize,2021-05-17,61,63
Auglaize,2021-05-18,45,23
Auglaize,2021-05-19,51,49
Auglaize,2021-05-20,74,47
Auglaize,2021-05-21,74,80
Auglaize,2021-05-22,37,30
Auglaize,2021-05-23,15,3
Auglaize,2021-05-24,27,14
Auglaize,2021-05-25,32,37
Auglaize,2021-05-26,42,37
Auglaize,2021-05-27,28,13
Auglaize,2021-05-28,21,72
Belmont,2020-12-14,0,0
Belmont,2020-12-15,1,0
Belmont,2020-12-16,2,0
Belmont,2020-12-17,1,0
Belmont,2020-12-18,1,0
Belmont,2020-12-19,0,0
Belmont,2020-12-20,0,0
Belmont,2020-12-21,3,0
Belmont,2020-12-22,18,0
Belmont,2020-12-23,30,0
Belmont,2020-12-24,23,0
Belmont,2020-12-25,1,0
Belmont,2020-12-26,76,0
Belmont,2020-12-27,25,0
Belmont,2020-12-28,79,0
Belmont,2020-12-29,120,0
Belmont,2020-12-30,95,0
Belmont,2020-12-31,40,0
Belmont,2021-01-01,1,0
Belmont,2021-01-02,0,0
Belmont,2021-01-03,75,0
Belmont,2021-01-04,101,1
Belmont,2021-01-05,22,1
Belmont,2021-01-06,106,1
Belmont,2021-01-07,120,2
Belmont,2021-01-08,132,4
Belmont,2021-01-09,1,0
Belmont,2021-01-10,0,0
Belmont,2021-01-11,15,2
Belmont,2021-01-12,109,4
Belmont,2021-01-13,298,4
Belmont,2021-01-14,163,22
Belmont,2021-01-15,217,1
Belmont,2021-01-16,9,45
Belmont,2021-01-17,24,32
Belmont,2021-01-18,8,3
Belmont,2021-01-19,20,6
Belmont,2021-01-20,84,16
Belmont,2021-01-21,552,73
Belmont,2021-01-22,245,19
Belmont,2021-01-23,26,0
Belmont,2021-01-24,21,2
Belmont,2021-01-25,64,68
Belmont,2021-01-26,67,139
Belmont,2021-01-27,90,79
Belmont,2021-01-28,535,95
Belmont,2021-01-29,306,19
Belmont,2021-01-30,33,1
Belmont,2021-01-31,30,1
Belmont,2021-02-01,88,19
Belmont,2021-02-02,70,16
Belmont,2021-02-03,534,16
Belmont,2021-02-04,113,64
Belmont,2021-02-05,161,160
Belmont,2021-02-06,20,23
Belmont,2021-02-07,46,43
Belmont,2021-02-08,42,69
Belmont,2021-02-09,75,58
Belmont,2021-02-10,82,223
Belmont,2021-02-11,272,418
Belmont,2021-02-12,185,298
Belmont,2021-02-13,34,3
Belmont,2021-02-14,33,0
Belmont,2021-02-15,55,25
Belmont,2021-02-16,67,103
Belmont,2021-02-17,364,462
Belmont,2021-02-18,50,120
Belmont,2021-02-19,70,122
Belmont,2021-02-20,15,206
Belmont,2021-02-21,2,27
Belmont,2021-02-22,40,86
Belmont,2021-02-23,141,68
Belmont,2021-02-24,839,88
Belmont,2021-02-25,649,129
Belmont,2021-02-26,353,245
Belmont,2021-02-27,36,52
Belmont,2021-02-28,55,19
Belmont,2021-03-01,85,57
Belmont,2021-03-02,134,153
Belmont,2021-03-03,477,565
Belmont,2021-03-04,719,175
Belmont,2021-03-05,410,316
Belmont,2021-03-06,25,32
Belmont,2021-03-07,79,24
Belmont,2021-03-08,241,207
Belmont,2021-03-09,252,148
Belmont,2021-03-10,894,236
Belmont,2021-03-11,715,113
Belmont,2021-03-12,727,413
Belmont,2021-03-13,80,39
Belmont,2021-03-14,79,66
Belmont,2021-03-15,137,167
Belmont,2021-03-16,116,857
Belmont,2021-03-17,946,99
Belmont,2021-03-18,181,225
Belmont,2021-03-19,539,695
Belmont,2021-03-20,73,39
Belmont,2021-03-21,41,7
Belmont,2021-03-22,246,164
Belmont,2021-03-23,134,114
Belmont,2021-03-24,533,447
Belmont,2021-03-25,443,546
Belmont,2021-03-26,337,157
Belmont,2021-03-27,51,28
Belmont,2021-03-28,13,6
Belmont,2021-03-29,132,100
Belmont,2021-03-30,435,119
Belmont,2021-03-31,337,765
Belmont,2021-04-01,552,184
Belmont,2021-04-02,115,379
Belmont,2021-04-03,53,37
Belmont,2021-04-04,24,3
Belmont,2021-04-05,102,125
Belmont,2021-04-06,151,168
Belmont,2021-04-07,303,432
Belmont,2021-04-08,219,1147
Belmont,2021-04-09,178,505
Belmont,2021-04-10,83,61
Belmont,2021-04-11,30,16
Belmont,2021-04-12,145,104
Belmont,2021-04-13,109,64
Belmont,2021-04-14,112,420
Belmont,2021-04-15,153,686
Belmont,2021-04-16,85,447
Belmont,2021-04-17,18,30
Belmont,2021-04-18,5,24
Belmont,2021-04-19,42,173
Belmont,2021-04-20,30,128
Belmont,2021-04-21,167,167
Belmont,2021-04-22,143,695
Belmont,2021-04-23,61,251
Belmont,2021-04-24,17,40
Belmont,2021-04-25,12,14
Belmont,2021-04-26,51,95
Belmont,2021-04-27,115,197
Belmont,2021-04-28,47,203
Belmont,2021-04-29,102,660
Belmont,2021-04-30,122,134
Belmont,2021-05-01,20,43
Belmont,2021-05-02,18,28
Belmont,2021-05-03,61,128
Belmont,2021-05-04,52,128
Belmont,2021-05-05,73,133
Belmont,2021-05-06,76,272
Belmont,2021-05-07,75,102
Belmont,2021-05-08,20,26
Belmont,2021-05-09,13,16
Belmont,2021-05-10,43,109
Belmont,2021-05-11,67,86
Belmont,2021-05-12,39,59
Belmont,2021-05-13,113,172
Belmont,2021-05-14,92,49
Belmont,2021-05-15,51,28
Belmont,2021-05-16,30,8
Belmont,2021-05-17,116,62
Belmont,2021-05-18,70,49
Belmont,2021-05-19,97,148
Belmont,2021-05-20,95,122
Belmont,2021-05-21,79,85
Belmont,2021-05-22,40,26
Belmont,2021-05-23,20,5
Belmont,2021-05-24,56,57
Belmont,2021-05-25,75,83
Belmont,2021-05-26,47,71
Belmont,2021-05-27,56,61
Belmont,2021-05-28,14,38
"Brown ",2020-12-14,0,0
"Brown ",2020-12-15,0,0
"Brown ",2020-12-16,1,0
"Brown ",2020-12-17,2,0
"Brown ",2020-12-18,78,0
"Brown ",2020-12-19,0,0
"Brown ",2020-12-20,1,0
"Brown ",2020-12-21,0,0
"Brown ",2020-12-22,28,0
"Brown ",2020-12-23,61,0
"Brown ",2020-12-24,15,0
"Brown ",2020-12-25,1,0
"Brown ",2020-12-26,15,0
"Brown ",2020-12-27,33,0
"Brown ",2020-12-28,78,0
"Brown ",2020-12-29,62,0
"Brown ",2020-12-30,69,0
"Brown ",2020-12-31,27,0
"Brown ",2021-01-01,0,0
"Brown ",2021-01-02,11,0
"Brown ",2021-01-03,0,0
"Brown ",2021-01-04,44,0
"Brown ",2021-01-05,28,0
"Brown ",2021-01-06,135,2
"Brown ",2021-01-07,36,2
"Brown ",2021-01-08,100,63
"Brown ",2021-01-09,3,0
"Brown ",2021-01-10,0,0
"Brown ",2021-01-11,25,1
"Brown ",2021-01-12,223,22
"Brown ",2021-01-13,51,20
"Brown ",2021-01-14,47,2
"Brown ",2021-01-15,58,1
"Brown ",2021-01-16,5,2
"Brown ",2021-01-17,8,0
"Brown ",2021-01-18,21,3
"Brown ",2021-01-19,40,4
"Brown ",2021-01-20,39,28
"Brown ",2021-01-21,170,28
"Brown ",2021-01-22,80,2
"Brown ",2021-01-23,474,57
"Brown ",2021-01-24,2,2
"Brown ",2021-01-25,47,66
"Brown ",2021-01-26,138,65
"Brown ",2021-01-27,19,124
"Brown ",2021-01-28,151,27
"Brown ",2021-01-29,441,89
"Brown ",2021-01-30,29,1
"Brown ",2021-01-31,2,1
"Brown ",2021-02-01,53,20
"Brown ",2021-02-02,167,206
"Brown ",2021-02-03,30,52
"Brown ",2021-02-04,121,44
"Brown ",2021-02-05,76,76
"Brown ",2021-02-06,308,14
"Brown ",2021-02-07,5,3
"Brown ",2021-02-08,41,44
"Brown ",2021-02-09,125,48
"Brown ",2021-02-10,38,33
"Brown ",2021-02-11,85,37
"Brown ",2021-02-12,374,47
"Brown ",2021-02-13,78,416
"Brown ",2021-02-14,3,2
"Brown ",2021-02-15,23,16
"Brown ",2021-02-16,10,7
"Brown ",2021-02-17,41,56
"Brown ",2021-02-18,67,80
"Brown ",2021-02-19,7,115
"Brown ",2021-02-20,262,342
"Brown ",2021-02-21,0,3
"Brown ",2021-02-22,14,51
"Brown ",2021-02-23,151,83
"Brown ",2021-02-24,70,33
"Brown ",2021-02-25,69,125
"Brown ",2021-02-26,103,53
"Brown ",2021-02-27,33,23
"Brown ",2021-02-28,6,7
"Brown ",2021-03-01,34,44
"Brown ",2021-03-02,48,119
"Brown ",2021-03-03,134,38
"Brown ",2021-03-04,135,165
"Brown ",2021-03-05,129,100
"Brown ",2021-03-06,34,338
"Brown ",2021-03-07,7,3
"Brown ",2021-03-08,90,92
"Brown ",2021-03-09,136,157
"Brown ",2021-03-10,172,75
"Brown ",2021-03-11,155,164
"Brown ",2021-03-12,106,349
"Brown ",2021-03-13,840,64
"Brown ",2021-03-14,7,1
"Brown ",2021-03-15,75,41
"Brown ",2021-03-16,80,125
"Brown ",2021-03-17,562,364
"Brown ",2021-03-18,196,145
"Brown ",2021-03-19,79,119
"Brown ",2021-03-20,25,264
"Brown ",2021-03-21,12,2
"Brown ",2021-03-22,80,26
"Brown ",2021-03-23,185,101
"Brown ",2021-03-24,123,47
"Brown ",2021-03-25,157,125
"Brown ",2021-03-26,174,96
"Brown ",2021-03-27,66,21
"Brown ",2021-03-28,7,7
"Brown ",2021-03-29,77,40
"Brown ",2021-03-30,172,109
"Brown ",2021-03-31,95,135
"Brown ",2021-04-01,183,140
"Brown ",2021-04-02,124,93
"Brown ",2021-04-03,70,34
"Brown ",2021-04-04,25,13
"Brown ",2021-04-05,129,90
"Brown ",2021-04-06,185,163
"Brown ",2021-04-07,144,141
"Brown ",2021-04-08,259,160
"Brown ",2021-04-09,100,112
"Brown ",2021-04-10,115,789
"Brown ",2021-04-11,39,26
"Brown ",2021-04-12,73,99
"Brown ",2021-04-13,161,99
"Brown ",2021-04-14,76,311
"Brown ",2021-04-15,119,121
"Brown ",2021-04-16,67,52
"Brown ",2021-04-17,27,45
"Brown ",2021-04-18,23,8
"Brown ",2021-04-19,44,58
"Brown ",2021-04-20,53,133
"Brown ",2021-04-21,66,96
"Brown ",2021-04-22,56,112
"Brown ",2021-04-23,33,191
"Brown ",2021-04-24,31,58
"Brown ",2021-04-25,7,17
"Brown ",2021-04-26,36,154
"Brown ",2021-04-27,50,181
"Brown ",2021-04-28,64,116
"Brown ",2021-04-29,58,193
"Brown ",2021-04-30,27,96
"Brown ",2021-05-01,26,69
"Brown ",2021-05-02,6,23
"Brown ",2021-05-03,23,45
"Brown ",2021-05-04,53,128
"Brown ",2021-05-05,79,96
"Brown ",2021-05-06,44,151
"Brown ",2021-05-07,53,63
"Brown ",2021-05-08,27,47
"Brown ",2021-05-09,3,30
"Brown ",2021-05-10,28,68
"Brown ",2021-05-11,73,154
"Brown ",2021-05-12,50,49
"Brown ",2021-05-13,109,77
"Brown ",2021-05-14,64,39
"Brown ",2021-05-15,38,26
"Brown ",2021-05-16,24,9
"Brown ",2021-05-17,69,48
"Brown ",2021-05-18,100,89
"Brown ",2021-05-19,69,71
"Brown ",2021-05-20,79,90
"Brown ",2021-05-21,64,45
"Brown ",2021-05-22,28,41
"Brown ",2021-05-23,12,4
"Brown ",2021-05-24,32,27
"Brown ",2021-05-25,50,64
"Brown ",2021-05-26,75,57
"Brown ",2021-05-27,38,66
"Brown ",2021-05-28,35,33
Butler,2020-12-14,3,0
Butler,2020-12-15,25,0
Butler,2020-12-16,35,0
Butler,2020-12-17,44,0
Butler,2020-12-18,20,0
Butler,2020-12-19,0,0
Butler,2020-12-20,2,0
Butler,2020-12-21,265,0
Butler,2020-12-22,228,0
Butler,2020-12-23,353,0
Butler,2020-12-24,282,0
Butler,2020-12-25,23,0
Butler,2020-12-26,107,0
Butler,2020-12-27,275,0
Butler,2020-12-28,712,0
Butler,2020-12-29,792,0
Butler,2020-12-30,834,0
Butler,2020-12-31,406,2
Butler,2021-01-01,7,1
Butler,2021-01-02,46,0
Butler,2021-01-03,49,0
Butler,2021-01-04,391,5
Butler,2021-01-05,527,24
Butler,2021-01-06,832,37
Butler,2021-01-07,839,48
Butler,2021-01-08,662,19
Butler,2021-01-09,327,2
Butler,2021-01-10,178,3
Butler,2021-01-11,522,227
Butler,2021-01-12,592,144
Butler,2021-01-13,1151,23
Butler,2021-01-14,714,16
Butler,2021-01-15,972,7
Butler,2021-01-16,404,22
Butler,2021-01-17,260,64
Butler,2021-01-18,258,246
Butler,2021-01-19,534,263
Butler,2021-01-20,1454,434
Butler,2021-01-21,1169,303
Butler,2021-01-22,1248,51
Butler,2021-01-23,635,83
Butler,2021-01-24,302,100
Butler,2021-01-25,484,431
Butler,2021-01-26,520,690
Butler,2021-01-27,1357,672
Butler,2021-01-28,1328,796
Butler,2021-01-29,1454,304
Butler,2021-01-30,1077,250
Butler,2021-01-31,486,126
Butler,2021-02-01,764,337
Butler,2021-02-02,949,490
Butler,2021-02-03,1308,471
Butler,2021-02-04,2310,685
Butler,2021-02-05,2018,651
Butler,2021-02-06,826,454
Butler,2021-02-07,437,246
Butler,2021-02-08,698,440
Butler,2021-02-09,1028,777
Butler,2021-02-10,1027,1052
Butler,2021-02-11,1191,1250
Butler,2021-02-12,1884,735
Butler,2021-02-13,859,595
Butler,2021-02-14,198,103
Butler,2021-02-15,266,292
Butler,2021-02-16,219,266
Butler,2021-02-17,670,888
Butler,2021-02-18,523,1609
Butler,2021-02-19,992,1135
Butler,2021-02-20,239,871
Butler,2021-02-21,204,402
Butler,2021-02-22,173,897
Butler,2021-02-23,453,829
Butler,2021-02-24,955,2417
Butler,2021-02-25,918,2518
Butler,2021-02-26,1151,2449
Butler,2021-02-27,1032,1064
Butler,2021-02-28,265,377
Butler,2021-03-01,774,674
Butler,2021-03-02,853,703
Butler,2021-03-03,1550,858
Butler,2021-03-04,2201,1338
Butler,2021-03-05,1548,1510
Butler,2021-03-06,1061,888
Butler,2021-03-07,347,245
Butler,2021-03-08,1102,676
Butler,2021-03-09,1860,656
Butler,2021-03-10,2315,886
Butler,2021-03-11,2997,1381
Butler,2021-03-12,2239,2064
Butler,2021-03-13,1544,911
Butler,2021-03-14,422,285
Butler,2021-03-15,1265,401
Butler,2021-03-16,2347,546
Butler,2021-03-17,2765,718
Butler,2021-03-18,3531,774
Butler,2021-03-19,2603,1007
Butler,2021-03-20,1150,618
Butler,2021-03-21,455,190
Butler,2021-03-22,1233,380
Butler,2021-03-23,1653,583
Butler,2021-03-24,2964,1302
Butler,2021-03-25,3134,1206
Butler,2021-03-26,2759,969
Butler,2021-03-27,1553,1238
Butler,2021-03-28,571,271
Butler,2021-03-29,1521,570
Butler,2021-03-30,2746,1130
Butler,2021-03-31,3585,1748
Butler,2021-04-01,3481,2343
Butler,2021-04-02,2908,1829
Butler,2021-04-03,1856,1300
Butler,2021-04-04,503,245
Butler,2021-04-05,1294,1165
Butler,2021-04-06,2319,2138
Butler,2021-04-07,3528,2887
Butler,2021-04-08,2549,3467
Butler,2021-04-09,2631,2560
Butler,2021-04-10,1645,1488
Butler,2021-04-11,771,1066
Butler,2021-04-12,1071,1451
Butler,2021-04-13,1040,2027
Butler,2021-04-14,1515,2753
Butler,2021-04-15,1452,3285
Butler,2021-04-16,1509,2430
Butler,2021-04-17,605,1257
Butler,2021-04-18,199,713
Butler,2021-04-19,584,1355
Butler,2021-04-20,694,2438
Butler,2021-04-21,838,2991
Butler,2021-04-22,777,2355
Butler,2021-04-23,1037,2430
Butler,2021-04-24,569,1134
Butler,2021-04-25,387,670
Butler,2021-04-26,440,1057
Butler,2021-04-27,755,2213
Butler,2021-04-28,706,2531
Butler,2021-04-29,675,2506
Butler,2021-04-30,656,2495
Butler,2021-05-01,443,1273
Butler,2021-05-02,273,495
Butler,2021-05-03,475,973
Butler,2021-05-04,512,1578
Butler,2021-05-05,577,2326
Butler,2021-05-06,563,2007
Butler,2021-05-07,657,2221
Butler,2021-05-08,456,1113
Butler,2021-05-09,161,293
Butler,2021-05-10,351,609
Butler,2021-05-11,384,641
Butler,2021-05-12,405,861
Butler,2021-05-13,908,1067
Butler,2021-05-14,1080,955
Butler,2021-05-15,807,617
Butler,2021-05-16,499,303
Butler,2021-05-17,1044,645
Butler,2021-05-18,959,476
Butler,2021-05-19,1007,1192
Butler,2021-05-20,1134,802
Butler,2021-05-21,1017,1084
Butler,2021-05-22,715,565
Butler,2021-05-23,399,293
Butler,2021-05-24,630,444
Butler,2021-05-25,626,530
Butler,2021-05-26,504,602
Butler,2021-05-27,594,546
Butler,2021-05-28,318,339
Carroll,2020-12-14,0,0
Carroll,2020-12-15,0,0
Carroll,2020-12-16,4,0
Carroll,2020-12-17,2,0
Carroll,2020-12-18,6,0
Carroll,2020-12-19,0,0
Carroll,2020-12-20,0,0
Carroll,2020-12-21,3,0
Carroll,2020-12-22,5,0
Carroll,2020-12-23,21,0
Carroll,2020-12-24,11,0
Carroll,2020-12-25,0,0
Carroll,2020-12-26,5,0
Carroll,2020-12-27,8,0
Carroll,2020-12-28,40,0
Carroll,2020-12-29,53,0
Carroll,2020-12-30,99,2
Carroll,2020-12-31,25,0
Carroll,2021-01-01,0,0
Carroll,2021-01-02,9,0
Carroll,2021-01-03,4,0
Carroll,2021-01-04,145,0
Carroll,2021-01-05,106,0
Carroll,2021-01-06,78,6
Carroll,2021-01-07,29,2
Carroll,2021-01-08,47,3
Carroll,2021-01-09,7,0
Carroll,2021-01-10,0,0
Carroll,2021-01-11,10,7
Carroll,2021-01-12,74,2
Carroll,2021-01-13,23,12
Carroll,2021-01-14,11,2
Carroll,2021-01-15,13,0
Carroll,2021-01-16,9,6
Carroll,2021-01-17,6,0
Carroll,2021-01-18,3,6
Carroll,2021-01-19,4,6
Carroll,2021-01-20,205,54
Carroll,2021-01-21,81,11
Carroll,2021-01-22,54,11
Carroll,2021-01-23,22,5
Carroll,2021-01-24,13,0
Carroll,2021-01-25,44,64
Carroll,2021-01-26,273,64
Carroll,2021-01-27,65,29
Carroll,2021-01-28,58,18
Carroll,2021-01-29,52,21
Carroll,2021-01-30,26,4
Carroll,2021-01-31,16,2
Carroll,2021-02-01,55,56
Carroll,2021-02-02,48,52
Carroll,2021-02-03,79,86
Carroll,2021-02-04,275,50
Carroll,2021-02-05,53,91
Carroll,2021-02-06,17,12
Carroll,2021-02-07,15,10
Carroll,2021-02-08,46,45
Carroll,2021-02-09,315,20
Carroll,2021-02-10,46,41
Carroll,2021-02-11,41,73
Carroll,2021-02-12,41,26
Carroll,2021-02-13,15,15
Carroll,2021-02-14,3,7
Carroll,2021-02-15,7,16
Carroll,2021-02-16,30,11
Carroll,2021-02-17,128,268
Carroll,2021-02-18,19,31
Carroll,2021-02-19,162,53
Carroll,2021-02-20,51,22
Carroll,2021-02-21,1,15
Carroll,2021-02-22,31,25
Carroll,2021-02-23,107,251
Carroll,2021-02-24,44,34
Carroll,2021-02-25,425,39
Carroll,2021-02-26,33,49
Carroll,2021-02-27,64,17
Carroll,2021-02-28,22,12
Carroll,2021-03-01,40,28
Carroll,2021-03-02,126,319
Carroll,2021-03-03,63,40
Carroll,2021-03-04,328,24
Carroll,2021-03-05,62,62
Carroll,2021-03-06,34,22
Carroll,2021-03-07,17,8
Carroll,2021-03-08,87,43
Carroll,2021-03-09,192,393
Carroll,2021-03-10,103,49
Carroll,2021-03-11,297,42
Carroll,2021-03-12,60,40
Carroll,2021-03-13,329,326
Carroll,2021-03-14,24,2
Carroll,2021-03-15,42,8
Carroll,2021-03-16,226,112
Carroll,2021-03-17,74,42
Carroll,2021-03-18,77,34
Carroll,2021-03-19,81,162
Carroll,2021-03-20,45,7
Carroll,2021-03-21,16,1
Carroll,2021-03-22,52,25
Carroll,2021-03-23,146,152
Carroll,2021-03-24,84,65
Carroll,2021-03-25,89,420
Carroll,2021-03-26,90,58
Carroll,2021-03-27,23,44
Carroll,2021-03-28,2,18
Carroll,2021-03-29,29,45
Carroll,2021-03-30,242,152
Carroll,2021-03-31,99,70
Carroll,2021-04-01,138,334
Carroll,2021-04-02,77,80
Carroll,2021-04-03,32,29
Carroll,2021-04-04,9,23
Carroll,2021-04-05,33,57
Carroll,2021-04-06,163,176
Carroll,2021-04-07,45,92
Carroll,2021-04-08,102,319
Carroll,2021-04-09,43,69
Carroll,2021-04-10,56,60
Carroll,2021-04-11,6,16
Carroll,2021-04-12,31,51
Carroll,2021-04-13,72,217
Carroll,2021-04-14,45,72
Carroll,2021-04-15,79,77
Carroll,2021-04-16,37,60
Carroll,2021-04-17,20,20
Carroll,2021-04-18,9,6
Carroll,2021-04-19,30,31
Carroll,2021-04-20,45,153
Carroll,2021-04-21,24,50
Carroll,2021-04-22,61,94
Carroll,2021-04-23,29,57
Carroll,2021-04-24,19,39
Carroll,2021-04-25,5,7
Carroll,2021-04-26,24,30
Carroll,2021-04-27,54,196
Carroll,2021-04-28,34,85
Carroll,2021-04-29,56,98
Carroll,2021-04-30,54,56
Carroll,2021-05-01,8,16
Carroll,2021-05-02,7,5
Carroll,2021-05-03,17,28
Carroll,2021-05-04,39,154
Carroll,2021-05-05,31,43
Carroll,2021-05-06,28,87
Carroll,2021-05-07,32,44
Carroll,2021-05-08,34,55
Carroll,2021-05-09,3,9
Carroll,2021-05-10,24,16
Carroll,2021-05-11,26,65
Carroll,2021-05-12,27,36
Carroll,2021-05-13,33,43
Carroll,2021-05-14,48,30
Carroll,2021-05-15,31,14
Carroll,2021-05-16,8,10
Carroll,2021-05-17,24,26
Carroll,2021-05-18,50,51
Carroll,2021-05-19,39,26
Carroll,2021-05-20,56,98
Carroll,2021-05-21,25,43
Carroll,2021-05-22,33,15
Carroll,2021-05-23,12,11
Carroll,2021-05-24,16,26
Carroll,2021-05-25,20,40
Carroll,2021-05-26,20,25
Carroll,2021-05-27,14,54
Carroll,2021-05-28,12,21
Champaign,2020-12-14,0,0
Champaign,2020-12-15,2,0
Champaign,2020-12-16,15,0
Champaign,2020-12-17,12,0
Champaign,2020-12-18,9,0
Champaign,2020-12-19,3,0
Champaign,2020-12-20,1,0
Champaign,2020-12-21,16,0
Champaign,2020-12-22,93,0
Champaign,2020-12-23,73,0
Champaign,2020-12-24,4,0
Champaign,2020-12-25,0,0
Champaign,2020-12-26,8,0
Champaign,2020-12-27,1,0
Champaign,2020-12-28,18,0
Champaign,2020-12-29,67,0
Champaign,2020-12-30,137,0
Champaign,2020-12-31,13,0
Champaign,2021-01-01,0,0
Champaign,2021-01-02,5,0
Champaign,2021-01-03,3,0
Champaign,2021-01-04,31,0
Champaign,2021-01-05,15,3
Champaign,2021-01-06,131,14
Champaign,2021-01-07,55,9
Champaign,2021-01-08,26,12
Champaign,2021-01-09,5,3
Champaign,2021-01-10,14,1
Champaign,2021-01-11,88,14
Champaign,2021-01-12,60,44
Champaign,2021-01-13,156,3
Champaign,2021-01-14,66,2
Champaign,2021-01-15,242,0
